,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
1478,m/abraham_lincoln_vampire_hunter,Brian Gibson,FALSE,"Vue Weekly (Edmonton, Alberta)",Rotten,,7/24/2012,Comes off like a series of forgettable History Channel recreations with some axeman versus vampire video game scenes tossed in. Editing is choppy; some transitions are sloppy. A parchment paper-thin conceit playing at being a feature-length movie.
1479,m/abraham_lincoln_vampire_hunter,Rick Marshall,FALSE,Movies.com,Fresh,,7/25/2012,"A funny, scary, and cheer-worthy adventure that somehow manages to make the 16th President of the United States a bad-ass action hero."
1480,m/abraham_lincoln_vampire_hunter,Thomas Caldwell,FALSE,Cinema Autopsy,Fresh,3.5/5,7/29/2012,"What makes Abraham Lincoln: Vampire Hunter so enjoyable is the extent it abandons so many established rules not just in terms of history and genre, but also physics."
1481,m/abraham_lincoln_vampire_hunter,Andrew L. Urban,FALSE,Urban Cinefile,Rotten,,7/29/2012,"There is just not enough substance to it. Lots of graphic, slo-mo blood spills, big battle scenes and gunfire, axe-wielding Abe chopping down the vampires, albeit often in a blur of action we can't really relish"
1482,m/abraham_lincoln_vampire_hunter,Louise Keller,FALSE,Urban Cinefile,Rotten,,7/29/2012,"Whatever clever literary concepts screenwriter Seth Grahame-Smith has adapted from his novel, has been well and truly stomped"
1483,m/abraham_lincoln_vampire_hunter,Simon Miraudo,FALSE,Quickflix,Rotten,5-Feb,7/30/2012,"Sounds like it was pitched at the tail-end of a particularly cynical, three-day, coke-fuelled marketing strategy session in between Transformers with Boobs and The Voice: The Movie..."
1484,m/abraham_lincoln_vampire_hunter,Cameron Williams,FALSE,The Popcorn Junkie,Rotten,2.5/5,8/3/2012,Uses cues from the life of the former US President and builds an unwieldy supernatural story on top of it.
1485,m/abraham_lincoln_vampire_hunter,Matt Neal,FALSE,The Standard,Fresh,5-Mar,8/3/2012,"AL:VH is easy to dismiss and equally as easy to forget, but it does what it does well."
1486,m/abraham_lincoln_vampire_hunter,Luke Buckmaster,FALSE,The Daily Review/Crikey,Rotten,,8/5/2012,"If The Matrix turned the humble spoon into an enduring visual motif for the cinematic dinner table, Vampire Hunter attempts to do the same with a fork."
1487,m/abraham_lincoln_vampire_hunter,Tim Martain,FALSE,The Mercury (Australia),Rotten,5-Jan,8/5/2012,Bekmambetov knows his way around supernatural movies very well but he just doesn't seem to have the sense of humour needed for this one.
1488,m/abraham_lincoln_vampire_hunter,Jim Schembri,FALSE,3AW,Fresh,5-Mar,8/5/2012,"The most important thing about enjoyably trashy, title-says-it-all action films such as Abraham Lincoln: Vampire Hunter is to keep everything moving so fast and on such a huge scale that nobody will care too much about how monumentally silly it all is."
1489,m/abraham_lincoln_vampire_hunter,William Bibbiani,FALSE,CraveOnline,Fresh,8.5/10,8/22/2012,"While the film eventually feels a little exhausting, particularly in the protracted but impressive finale, it works as well as this material possibly could."
1490,m/abraham_lincoln_vampire_hunter,James Luxford,FALSE,The National (UAE),Fresh,5-Mar,8/30/2012,completely ludicrous but fun.
1491,m/abraham_lincoln_vampire_hunter,Justin Craig,FALSE,FoxNews.com,Rotten,10-Mar,9/10/2012,"With the most preposterous of plots, one would expect ""Lincoln"" to be funny, but it's not. It takes itself as seriously as a disease, and therein lies the biggest problem with this film."
1492,m/abraham_lincoln_vampire_hunter,Jeff Beck,FALSE,Examiner.com,Rotten,4-Feb,9/14/2012,"What you get with ""Abraham Lincoln: Vampire Hunter"" is an interesting concept that has a number of structural problems."
1493,m/abraham_lincoln_vampire_hunter,Jonathan Lack,FALSE,We Got This Covered,Rotten,3.5/10,9/14/2012,"Abraham Lincoln: Vampire Hunter doesn't even come close to living up to the fun, silly nature of its premise. The film is a dull, humorless, ugly-looking slog."
1494,m/abraham_lincoln_vampire_hunter,Patrick Kolan,FALSE,Shotgun Cinema,Fresh,2.5/5,9/26/2012,"Frankly, if it gets kids talking about history again, Abraham Lincoln: Vampire Hunter succeeds where a lot of other films stumble-and even if it's kind of a lame duck, there's still a lot of dignity in that."
1495,m/abraham_lincoln_vampire_hunter,Ben Kendrick,FALSE,Screen Rant,Rotten,2.5/5,9/27/2012,"As a tongue-in-cheek action mashup, Grahame-Smith and Bekmambetov have, for the most part, delivered an entertaining (albeit campy) historical retelling."
1496,m/abraham_lincoln_vampire_hunter,Adam Ross,FALSE,The Aristocrat,Rotten,5-Jan,9/27/2012,"A rancid hot pot of over-caffeinated action, choppy editing, self-importance and retarded scripting, Lincoln is the worst blockbuster in recent memory..."
1497,m/abraham_lincoln_vampire_hunter,Felix Vasquez Jr.,FALSE,Cinema Crazed,Fresh,,2/12/2013,"Succeeds in being an entertaining, exciting, and chilling genre hybrid"
1498,m/abraham_lincoln_vampire_hunter,Tom Glasson,FALSE,Concrete Playground,Rotten,2.5/5,3/4/2013,"If you thought the American Civil War was about ending slavery, you're in for a rude surprise."
1499,m/abraham_lincoln_vampire_hunter,Matt Kelemen,FALSE,Las Vegas CityLife,Rotten,5-Feb,4/21/2013,"Rather than create an innovative style to complement the horror-history hybrid, he employs superhero clichs and hackneyed action scenes that only help distract from the ineffectiveness of the film's scant 3-D effects."
1500,m/abraham_lincoln_vampire_hunter,David Keyes,FALSE,Cinemaphile.org,Rotten,1.5/4,8/16/2013,"Somehow, you can't help but feel vampires deserve better."
1501,m/abraham_lincoln_vampire_hunter,Scott Weinberg,FALSE,TheHorrorShow,Fresh,,8/26/2015,Rare is a film this silly that's also this quietly clever.
1502,m/abraham_lincoln_vampire_hunter,Gavin Watson,FALSE,SciFiNow,Fresh,5-Mar,9/19/2017,"If you ever wanted to see a vampire throw a horse at a would-be President, or see a man chop down a tree with one blow, Abraham Lincoln: Vampire Hunter will tick those boxes and more besides."
1503,m/abraham_lincoln_vampire_hunter,Sarah Marrs,FALSE,Cinesnark,Rotten,,10/23/2017,"It was the merger of that very real historical account and the fantastical vampire plot that made the book interesting, but the movie sacrificed a lot of that. Too much of that."
1504,m/abraham_lincoln_vampire_hunter,Pat Padua,FALSE,DCist,Fresh,,8/30/2018,Lincolns from Walter Huston to Henry Fonda to Brendan Fraser and Lance Henriksen have given us the Great Emancipator as their directors and our dreams would have him. Inaccurately. Why not throw vampires into the mix?
1505,m/abraham_lincoln_vampire_hunter,Johnny Gayzmonic,FALSE,Fanboys of the Universe,Rotten,10-May,11/4/2018,"It's essentially a cracked-out Wikipedia entry interrupted by bloody, slo-mo combat."
1506,m/abraham_lincoln_vampire_hunter,Amon Warmann,FALSE,CineVue,Rotten,5-Mar,1/25/2019,"For all its cult ambition, Bekmambetov's Abraham Lincoln: Vampire Hunter feels like two separate movies bundled into one messy final package."
1507,m/abraham_lincoln_vampire_hunter,Abbie Bernstein,FALSE,Assignment X,Rotten,C,2/1/2019,"Abraham Lincoln: Vampire Hunter is not entirely without merit, but it comes with much mess."
1508,m/abraham_lincoln_vampire_hunter,Micheal Compton,FALSE,Bowling Green Daily News,Rotten,C,4/11/2019,"It all sounds silly, but for the most part director Timur Bekmambetov stages it like a reenactment you'd see on the History Channel. It's all kind of proper and stuffy and rather slow and methodical."
1509,m/abraham_lincoln_vampire_hunter,Brian D. Johnson,FALSE,Maclean's Magazine,Rotten,,7/31/2019,The movie sets itself up for a sequel. The good news is that it's bad enough that we'll be spared that fate.
1510,m/abraham_lincoln_vampire_hunter,David Harris,FALSE,Spectrum Culture,Rotten,2.8/5,11/11/2019,Some sh*tty slo-mo action scenes. Some toothless scares.
1511,m/abraham_lincoln_vampire_hunter,Katie Smith-Wong,FALSE,Musings of Guitargalchina,Rotten,5-Feb,11/27/2019,[The] script ironically lacks imagination and wit.
1512,m/abraham_lincoln_vampire_hunter,Richard Propes,FALSE,TheIndependentCritic.com,Rotten,4-Feb,9/1/2020,Abraham Lincoln: Vampire Hunter should have been a really fun film.
1513,m/bit,Alexandra Heller-Nicholas,FALSE,AWFJ Women on Film,Fresh,,6/10/2019,"Bit is our wake-up call that the conservative clichés of narrow representation in cinema are past tense. Together, Elmore and Maines have proven taking risks can be fun and meaningful without being preachy or patronizing."
1514,m/bit,Danielle Solzman,FALSE,Solzy at the Movies,Fresh,5-May,6/21/2019,Nicole Maines delivers a commanding presence in Bit as the film becomes the queer feminist vampire movie that we've been needing for so long.
1515,m/bit,Joe Lipsett,FALSE,Queer.Horror.Movies.,Fresh,3.5/5,6/23/2019,"For women seeking a film that acknowledges the power hungry motives of men, for fans of punk rock vampires and, most significantly, for trans audiences eager for positive and engaging representation, Bit feels like a breath of fresh air."
1516,m/bit,Alistair Ryder,FALSE,Gay Essential,Fresh,5-Mar,7/19/2019,"Beneath the angsty jet black comedy, Bit is something far more sincere - not to mention something of a high watermark when it comes to transgender representation in genre cinema."
1517,m/bit,Eric D. Snider,FALSE,EricDSnider.com,Fresh,B-,10/16/2019,"It's all about as good as low-budget vampire flicks tend to be, with an added flicker of righteous anger."
1518,m/bit,Jennie Kermode,FALSE,Eye for Film,Fresh,5-Mar,10/28/2019,This isn't destined to become classic cinema but it's a film that will retain its value for those viewers who are just at the right age to fall under its spell. It's cleverer than it looks and its open ending hints at more to come.
1519,m/bit,Andrew Stover,FALSE,Film Inquiry,Fresh,,11/1/2019,"Bit is much more than a typical genre film, it bites with robust feminine force and leaves a notable mark of representation, fused with bloodthirsty vampires and universal ambition."
1520,m/bit,Dennis Harvey,TRUE,Variety,Rotten,,4/27/2020,"But while entertaining enough, ""Bit"" doesn't take itself seriously enough to be have much in the way of scares or emotional urgency."
1521,m/bit,Jennifer Heaton,FALSE,Alternative Lens,Fresh,10-Aug,4/28/2020,"Bit couldn't have been made at a more perfect time and, whilst it has noticeable flaws, it is regardless a unique genre movie that deserves to become a cult classic."
1522,m/bit,Rachel Bellwoar,FALSE,Flickering Myth,Fresh,,5/11/2020,An inventive vampire film that isn't afraid to let characters make unlikable choices.
1523,m/black_sunday,Gerry Shamray,FALSE,Your Movies (cleveland.com),Fresh,5-May,9/2/2002,"Visually stunning, black and white creeper."
1524,m/black_sunday,John J. Puccio,FALSE,Movie Metropolis,Fresh,5-Mar,9/2/2002,
1525,m/black_sunday,Christopher Null,FALSE,Filmcritic.com,Fresh,5-Mar,2/13/2003,"Mario Bava's first film is gorgiously photographed and often eerie, but it fails to scare much by today's standards."
1526,m/black_sunday,,FALSE,TV Guide,Fresh,4.5/5,7/30/2003,Hypnotic and compelling.
1527,m/black_sunday,Ken Hanke,FALSE,"Mountain Xpress (Asheville, NC)",Fresh,5-Apr,9/4/2003,"The gorgeous black-and-white imagery is so remarkable that it overrides the bad acting, barely coherent story and the awful dialogue."
1528,m/black_sunday,Nicolas Lacroix,FALSE,EnPrimeur.ca,Fresh,5-Apr,1/29/2004,
1529,m/black_sunday,Carol Cling,FALSE,Las Vegas Review-Journal,Fresh,5-Apr,3/12/2004,
1530,m/black_sunday,Eugene Archer,TRUE,New York Times,Rotten,5-Feb,5/10/2005,"It will leave its audiences yearning for that quiet, sunny little motel in Psycho."
1531,m/black_sunday,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,5-Feb,8/8/2005,
1532,m/black_sunday,Derek Adams,TRUE,Time Out,Fresh,,2/9/2006,"The visual style still impresses, but the story beneath it has become too formularised for the film to retain all its original power."
1533,m/black_sunday,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,A,9/17/2006,The most influential figure in Italian exploitation horror movies would never again match the success of this venture.
1534,m/black_sunday,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,,4/12/2007,"Though shot in black-and-white, it demonstrates Bava's extraordinary skill with light and motion and shadow, used to suggest unholy things."
1535,m/black_sunday,Nick Schager,FALSE,Lessons of Darkness,Fresh,A-,2/5/2008,One of the cinema's preeminent examples of gothic horror.
1536,m/black_sunday,David Nusair,FALSE,Reel Film Reviews,Rotten,4-Feb,2/6/2008,"...a melodramatic, thoroughly overwrought horror flick that's aged incredibly poorly in the years since its 1960 release."
1537,m/black_sunday,,FALSE,Film4,Fresh,,10/19/2009,"Although Italian director Bava is somewhat overrated, this is his one undisputed masterpiece."
1538,m/black_sunday,Matt Brunson,FALSE,Creative Loafing,Fresh,3.5/4,9/26/2012,"Bava and his crew's employment of unique camera angles, heavily atmospheric sets and startling moments of violence combine to create a trendsetting picture that has influenced generations of filmmakers (including Martin Scorsese and Tim Burton)."
1539,m/black_sunday,Fernando F. Croce,FALSE,CinePassion,Fresh,,4/8/2013,"Swirling chiaroscuro, viscous rhapsody"
1540,m/black_sunday,Jennie Kermode,FALSE,Eye for Film,Fresh,5-Apr,8/19/2013,"Bava's sumptuous visuals remain, with the director innovative in his employment of multiple side lights to give scenes a luminous quality and make playful use of shadows."
1541,m/black_sunday,Tim Brayton,FALSE,Antagony & Ecstasy,Fresh,10-Sep,10/29/2013,A tremendous start to what would end up being one of the most brilliant careers in all of horror.
1542,m/black_sunday,Alberto Abuín,FALSE,Espinof,Fresh,,5/25/2016,Bava's cinematography and Serandrei's montage make this one of the best paced films ever. [Full review in Spanish]
1543,m/black_sunday,Leslie Combemale,FALSE,Cinema Siren,Fresh,,8/2/2019,Rose the bar for all directors of the horror genre.
1544,m/blacula,Philip Martin,FALSE,Arkansas Democrat-Gazette,Rotten,5-Feb,12/8/2002,
1545,m/blacula,Mike McGranaghan,FALSE,Aisle Seat,Rotten,5-Jan,2/13/2003,
1546,m/blacula,,FALSE,Film4,Fresh,,5/24/2003,A surprisingly worthy addition to the blood-sucking genre.
1547,m/blacula,Jon Niccum,FALSE,Lawrence Journal-World,Fresh,5-Mar,12/17/2003,Has some genuinely scary moments.
1548,m/blacula,Bill Chambers,FALSE,Film Freak Central,Rotten,5-Feb,1/13/2004,
1549,m/blacula,Matt Bailey,FALSE,Not Coming to a Theater Near You,Fresh,5-Mar,10/15/2004,
1550,m/blacula,MaryAnn Johanson,FALSE,Flick Filosopher,Rotten,,11/2/2004,"[T]his classic example of blaxploitation does invoke the C-word, but not before 'camp-eee!' actually crossed your mind, which is while you're putting the DVD in the player."
1551,m/blacula,Steve Crum,FALSE,Kansas City Kansan,Rotten,5-Feb,1/2/2005,"Contrived and a pain in the neck, yes...but what a concept!"
1552,m/blacula,Roger Greenspun,TRUE,New York Times,Rotten,2.5/5,5/9/2005,"Anybody who goes to a vampire movie expecting sense is in serious trouble, and Blacula offers less sense than most."
1553,m/blacula,Jake Euker,FALSE,"F5 (Wichita, KS)",Fresh,3.5/5,6/12/2005,"An unburied treasures for those of us who love bad film. It's a horror film thematically, and politically and aesthetically, too."
1554,m/blacula,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,5-Feb,11/6/2005,
1555,m/blacula,,TRUE,Time Out,Rotten,,6/24/2006,The film remains a lifeless reworking of heroes versus vampires with soul music and a couple of good gags.
