rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_date,review_content
m/morbius,Mark Kennedy,TRUE,Associated Press,Rotten,4/1/2022,"Morbius is a forgettable, often laughable, entry in Sony's attempt to fill its own Spider-Man-adjacent cinematic universe, a poorly edited, derivative time suck -- pun intended."
m/morbius,Chelsea Steiner,FALSE,The Mary Sue,Rotten,4/1/2022,"The film's plot is lackluster, and there's no humor, no charm, and no warmth to be found. It's rare to see a film so devoid of style and ambition, that slugs along like a direct-to-video Underworld sequel."
m/morbius,Daniel Baksi,FALSE,The Arts Desk,Rotten,4/1/2022,Morbius joins the glaring disappointments of Suicide Squad and the yakuza drama The Outsider as the latest instalment in a hit-and-miss career.
m/morbius,Jim Judy,FALSE,Screen It!,Rotten,4/1/2022,"It would seem fairly difficult to make a boring vampire flick, let alone one tied to the Marvel universe, but here we have it. Yes, vampires suck, but so does this movie."
m/morbius,Christopher Lloyd,FALSE,The Film Yap,Fresh,4/1/2022,"Hardly the best in the superhero game, but a decently entertaining and moody entry that's hands down better than the lackluster Venom series."
m/morbius,Nate Adams,FALSE,The Only Critic,Rotten,4/1/2022,Sucks the fun out of everything.
m/morbius,Bilge Ebiri,TRUE,New York Magazine/Vulture,Fresh,4/1/2022,"Morbius has no reason to exist as an actual movie, but maybe that's why it worked for me."
m/morbius,Stephen Silver,FALSE,Tilt Magazine,Rotten,4/1/2022,"An all-around ill-conceived effort sporting a boring hero, an uninteresting villain, and probably the least-appealing visual style of any film this year."
m/morbius,Elias Savada,FALSE,Film International,Rotten,4/1/2022,A nonsensical FrankensteinDraculaJekyll & Hyde mashup from Marvel.
m/morbius,Caroline Siede,TRUE,Fox 10 Phoenix,Rotten,4/1/2022,"Alas, Morbius is too bound to comic book movie convention to become the overt gay vampire superhero melodrama it probably should have been."
m/morbius,Rick Marshall,FALSE,Digital Trends,Rotten,4/1/2022,"Morbius had every opportunity to be just as groundbreaking as that other Marvel vampire film was years ago, but instead it feels like just another nail in the coffin of Sonys Spider-verse."
m/morbius,James Verniere,FALSE,Boston Herald,Rotten,4/1/2022,"Leto tries to turn the biochemist-turned-vampire into a a character of Shakespearean proportion, but is tripped up by the weak, derivative screenplay."
m/morbius,Julian Lytle,FALSE,idobi.com,Fresh,4/1/2022,"Morbius is a throwback to a simpler and less sophisticated era of superhero movies. Its not terrible, great, or even so bad, its goodits just super average."
m/morbius,Dana Han-Klein,FALSE,We're Watching What?!,Rotten,4/1/2022,Morbius tries to drain the life out of you by boring you to death. It doesn't even do us the courtesy of being so bad it's good.
m/morbius,Andrea Chase,FALSE,Killer Movie Reviews,Rotten,4/1/2022,"Takes the earnest approach to its tale of a brilliant scientist making a grave error of judgment, and then presents it as a slog fraught with cliched tropes."
m/morbius,Sean Collier,FALSE,Pittsburgh Magazine,Rotten,4/1/2022,It is so consistently uninventive even apathetic that one cannot help but ask if anyone involved even considered the possibility that making a good movie was an option.
m/morbius,Chris Knight,FALSE,National Post,Fresh,4/1/2022,It's been far too long since I've seen a superhero movie whose special effects were both jaw-dropping and seemingly effortless.
m/morbius,Tom Santilli,FALSE,Movie Show Plus,Rotten,4/1/2022,"...when Jared Leto is the best part of your movie, you know you are in serious trouble."
m/morbius,Johnny Gayzmonic,FALSE,Fanboys of the Universe,Rotten,4/1/2022,The film wants the true conflict to be between Morbius and his vampire self. Will Morbius give in to his dark side?...Let me say this again: I. Do. Not. CARE.
m/morbius,Peter Travers,TRUE,ABC News,Rotten,4/1/2022,"Jared Leto goes the extra mile to bring a minor-league villain from Marvel Comics to the big screen, but this botched horrorfest about the so-called living vampire is less deserving of a sequel than a stake through its heart."
m/morbius,Mike McGranaghan,FALSE,Aisle Seat,Rotten,4/1/2022,Too many films like Morbius could hasten the death of superhero cinema.
m/morbius,Hanna Flint,FALSE,The Sun (UK),Rotten,4/1/2022,"The cast cannot elevate a bland, lifeless narrative with direction from Daniel Espinosa that fails to capture any of the romantic yearning and melancholy associated with vampires or the excitement of the superhero genre the world has grown to love."
m/morbius,Phil Villarreal,FALSE,ABC Tucson,Rotten,4/1/2022,"As disappointing as the movie may be, its post-credit sequence is even worse."
m/morbius,Matt Singer,TRUE,ScreenCrush,Rotten,4/1/2022,Are we sure this isn't some kind of elaborate April Fools Day prank?
m/morbius,Mark Feeney,TRUE,Boston Globe,Rotten,4/1/2022,"Even at 104 minutes, practically a short by superhero-movie standards, 'Morbius' feels draggy."
m/morbius,Sophie Butcher,TRUE,Empire Magazine,Rotten,4/1/2022,"Despite solid performances and flashes of promise, Morbius is a flat, forgettable affair, failing to deliver an anti-hero origin story we can really sink our teeth into."
m/morbius,M.V. Moorhead,FALSE,"Less Hat, Moorhead",Rotten,4/1/2022,"It has a truncated, cut-down feel to it, a suspicion supported by the presence of scenes in the trailer that didn't show up in the finished film."
m/morbius,Sonny Bunch,FALSE,The Bulwark,Rotten,4/1/2022,Morbius wasnt good: to begin with. There is no doubt whatever about that.
m/morbius,Miles Surrey,FALSE,The Ringer,Rotten,4/1/2022,Morbius's greatest legacy might be that it united the internet to dunk on a movie nobody asked for.
m/morbius,Bob Mondello,TRUE,NPR,Rotten,4/1/2022,"Merely adequate, and by Marvel standards, slightly anemic."
m/morbius,Jo Berry,FALSE,Movies4Kids,Rotten,4/1/2022,"The action sequences are forgettable, a blur of CGI punches and jumping sequences in which Morbius leaves a trail of streamy ribbons in his wake that are supposed to show his flight but instead look like the remnants of a retired cheerleaders pom-pom."
m/morbius,Lee McCoy,FALSE,DrumDums,Rotten,4/1/2022,It's impressive to live in a day and age where comic movies can still be this bad.
m/morbius,Sara Michelle Fetters,TRUE,MovieFreak.com,Rotten,4/1/2022,Morbius isn't a bad movie. It also isn't a particularly memorable one.
m/morbius,Marianna Neal,FALSE,Impression Blend,Rotten,4/1/2022,"When you combine bad dialogue, questionable editing, and a dead-serious tone - the result is not exactly great."
m/morbius,Aaron Neuwirth,FALSE,We Live Entertainment,Rotten,4/1/2022,"I may not have been a big fan of the Venom films, but it is easy to see their appeal. Hardy is putting his all into an off-the-wall dual performance...With that in mind, I would be hard-pressed to understand what Morbius has to offer."
m/morbius,Simon Foster,FALSE,Screen-Space,Fresh,4/1/2022,"It is almost a shame that Morbius is tied to the Marvel universe at all, given that the inclusion brings with it franchise expectations that don't serve the characters key traits at all."
m/morbius,Wenlei Ma,TRUE,News.com.au,Rotten,4/1/2022,"The script and direction is so bland that even Jared Leto couldn't inject any charm, menace or a skerrick of personality into the character."
m/morbius,Jeanne Kaplan,FALSE,Kaplan vs. Kaplan,Rotten,4/1/2022,Boring! And that's a death knell for anything coming out of Marvel Comic Universe.
m/morbius,David Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,4/1/2022,"Other than being predictable with repetitive visual effects, I found MORBIUS intriguing."
m/morbius,Matt Conway,FALSE,Battle Royale With Cheese,Rotten,4/1/2022,Morbius delivers a toothless and aggressively soulless descent into beige superhero formula.
m/morbius,Russ Simmons,FALSE,KKFI-FM (Kansas City),Rotten,4/1/2022,"Its watchable, but the by-the-numbers execution leaves Morbius just a bit anemic."
m/morbius,Evan Dossey,FALSE,Midwest Film Journal,Rotten,4/1/2022,"Morbius caps off bad month for bat men, but at least it's weird enough to be occasionally enjoyable."
m/morbius,Korey Coleman,FALSE,Double Toasted,Rotten,4/1/2022,Morbius is like a can of flat soda.
m/morbius,Michael Gingold,FALSE,Rue Morgue Magazine,Rotten,4/1/2022,"There's a decided B-movie feel hanging over the whole thing, no matter how much gratuitous CGI it throws at us. Simply put, this is not the preferred comics-based bat man to see on screens right now."
m/morbius,Jeremy Jahns,FALSE,JeremyJahns.com,Rotten,4/1/2022,A living vampire and a lifeless movie.
m/morbius,Rob Dean,FALSE,Bullz-Eye.com,Fresh,4/1/2022,"Morbius is a character whos caught between two worlds (man and monster), and his movie is stuck in a similar liminal space that ultimately makes it unremarkable."
m/morbius,Craig D. Lindsey,FALSE,Crooked Marquee,Rotten,4/1/2022,[A] lazy actioner so forced and derivative that it feels like it came out in 2002 rather than 2022.
m/morbius,David Sims,TRUE,The Atlantic,Rotten,4/1/2022,"Even by the standards of the many monotonous origin stories that have been rolled out during this superhero boom, Daniel Espinosa's film is a whiff."
m/morbius,Joshua Rivera,FALSE,Polygon,Rotten,4/1/2022,"If Instagram had a 'blockbuster' filter, this film would use it the whole time."
m/morbius,Doug Walker,FALSE,Channel Awesome,Fresh,4/1/2022,"Not the best written, but Jared Leto's surprisingly restrained performance mixed with Matt Smith's scenery chewing makes this a decent enough monster movie."
m/morbius,Tessa Smith,FALSE,Mama's Geeky,Rotten,4/1/2022,"Morbius is disjointed, rushed, poorly edited, and then it ends abruptly with viewers just kind of staring at their screen wondering what just happened."
m/morbius,Jake Wilson,TRUE,The Age (Australia),Rotten,4/1/2022,"Over the years, there have been plenty of mediocre movies associated with the Marvel brand, but I can't recall one so blatantly willing to leave viewers shortchanged."
m/morbius,Robert Daniels,TRUE,Los Angeles Times,Rotten,4/1/2022,This movie is also devoid of depth. It is emblematic of a system that places amusement park wonderment above sturdy storytelling.
m/morbius,Sebastian Zavala Kahn,FALSE,Me gusta el cine,Rotten,3/31/2022,"It starts well, builds to some promise, but ends incredibly clumsily, wasting the likes of Jared Harris (super underrated), Adria Arjona (who has excelled on shows like Good Omens), and yes, believe it or not, even Tyrese."
m/morbius,Fico Cangiano,FALSE,CineXpress,Rotten,3/31/2022,"Not good. It includes a weak story, stale performances, and jerky action and editing. Serves as a reminder of what a disappointing superherocomic film looks like. Full review in Spanish"
m/morbius,J. Don Birnam,FALSE,Below the Line,Rotten,3/31/2022,"It's as disorienting as a Moebius strip--the effects erase the characters and nearly the entire picture, the script does not care to explain characters or plots, and all we are left with is yet another Spider-Man villain who in reality is a nice guy"
m/morbius,Richard Trenholm,FALSE,CNET,Rotten,3/31/2022,"Jared Leto stars as a sulking, skulking vampire in a bloodless and boring comics adaptation desperately riding the coat-tails of the Marvel movie powerhouse."
m/morbius,Hayden Mears,FALSE,Starburst,Rotten,3/31/2022,"It's ultimately easier to think of Morbius as a campy, marginally entertaining one-off rather than the franchise-starter it so obviously tries to be."
m/morbius,Sam Stone,FALSE,CBR,Rotten,3/31/2022,"Morbius hits the ground running, but the Living Vampire movie is ultimately an uneven film that never quite figures out what it wants to be."
m/morbius,Emily Zemler,TRUE,Observer,Rotten,3/31/2022,"Unless your ticket is free, don't bother. This movie is as lifeless as the bodies Morbius drains and throws on the floor."
m/morbius,Robert Kojder,FALSE,Flickering Myth,Rotten,3/31/2022,"Apparently, the early 2000 days of insultingly lazy superhero movies have not yet died out"
m/morbius,Alex Bentley,FALSE,CultureMap,Fresh,3/31/2022,"Morbius is a good-enough introduction for a character who most viewers may not know well. Its not spectacular entertainment like the Spider-Man movies, but neither will it have viewers wishing for their money back."
m/morbius,Manohla Dargis,TRUE,New York Times,Fresh,3/31/2022,"While most of it is as predictably familiar as expected, it does something unusual for a movie like this: It entertains you, rather than bludgeons you into submission."
